Colorado                          6   52         134              0       2393  12   9 4 2 1 3     802910 121.3310656     216 A A A A A A A A A A A A A A A A A A A 2 2 2 2 2 2 2 2 1 1 1 1 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 1 1 2 2 2 2 2 2 1 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 1 2 2 2 1 2 2 2 1 2 A A A A A
Colorado                          6   52         135              0       1079   8   6 4 2 1 2     802910 202.5862550     2 2 A A A A A A A A A A A A A A A A A A A 2 2 2 2 2 2 2 2 2 2 2 1 1 1 2 2 2 2 2 1 2 2 1 1 2 2 2 2 1 1 1 2 1 2 2 2 1 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 2 1 1 2 1 1 1 2 2 1 1 1 1 2 2
Colorado                          6   53         136              0        121  12   9 4 4 1 3     806390 139.4407336     250 A A A A A A A A A A A A A A A A A A A 1 1 1 1 1 2 2 2 1 2 1 1 2 1 1 2 2 2 1 1 2 2 2 2 2 2 1 2 2 1 2 2 2 2 1 2 2 1 2 2 2 1 1 1 2 2 2 2 2 2 2 2 1 2 2 2 1 2 2 1 2 2 A A A A A
Colorado                          6   55         141              1        600   8   0 4 1 3 2     800004 278.6856087     2 2 1 1 1 1 1 1 1 1 1 1 4 1 4 2 3 4 4 A 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 2 1 1 1 2 1 2 2 1 2 1 1 1 1 2 2 2 2 1 2 2 2 2 2 2 A 2 2 2 2 2 2 1 2 2 2 1 2 1 2 1 1 1 2 2 1 1 1 1 1 2
Colorado                          6   55         142              1        620  12   6 4 2 3 3     802910 215.1475821     2 6 1 1 1 1 1 1 1 1 1 1 4 4 4 4 3 4 4 A 2 2 2 2 2 2 2 2 2 1 2 2 1 1 1 1 2 2 2 2 2 2 2 2 2 1 2 1 2 2 1 2 2 2 2 2 2 2 2 2 2 2 A 2 2 2 2 2 2 2 2 2 2 2 2 1 2 1 2 2 2 2 2 A A A A A
Colorado                          6   55         143              1         80   8   1 4 1 3 1     800004 569.6577319     2 3 1 1 1 1 1 2 2 2 2 1 4 4 4 4 1 1 4 1 2 1 2 2 2 2 2 2 2 2 2 1 1 1 1 1 2 2 1 2 2 2 2 2 1 1 2 2 1 2 1 2 2 2 2 2 2 2 2 C 2 2 A 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 A A A A A
Connecticut                       7   56         146              0        611   8   6 1 1 1 2     902520 248.3061943     2 3 A A A A A A A A A A A A A A A A A A A 2 2 2 2 2 2 2 2 2 2 2 1 2 1 1 2 2 2 2 2 2 2 2 1 2 2 1 2 2 2 1 2 1 2 2 2 2 2 2 2 2 1 2 1 2 2 2 2 2 2 2 2 1 2 2 2 1 2 2 2 1 2 A A A A A
Connecticut                       7   56         148              0        100  12   9 1 1 1 3     902520 117.3313940     2 1 A A A A A A A A A A A A A A A A A A A 2 2 2 2 2 2 2 2 2 2 1 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1 2 2 2 2 2 2 2 2 2 2 1 2 2 1 2 2 2 2 2 2 2 2 1 2 1 1 1 2 2 2 1 2 A A A A A
Connecticut                       7   57         149              0        421   4   0 1 2 1 1     904050 247.7297833     250 A A A A A A A A A A A A A A A A A A A 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 1 C 2 2 C 2 1 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 A A A A A
Connecticut                       7   57         150              0        857   6   5 1 2 1 2     904050 258.4931904     2 1 A A A A A A A A A A A A A A A A A A A 2 2 2 1 2 2 2 2 1 2 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 1 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 1 1 1 2 2 1 1 2 2 2 A A A A A
Connecticut                       7   58         151              0        431  12   9 1 1 2 3     902520 262.5531506     2 2 1 1 1 1 1 1 1 2 2 1 4 1 4 4 3 4 4 A 3 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 2 2 1 2 2 2 2 1 1 2 2 1 2 1 1 1 2 2 1 1 2 2 2 2 2 2 A 2 1 1 1 2 2 1 2 2 1 1 2 1 1 1 2 2 1 2 1 1 1 1 2 2
Connecticut                       7   58         152              1        224   8  -1 1 1 2 1     902520 862.6922317     2 1 1 1 1 1 1 1 1 C C 1 4 4 4 4 3 4 4 A 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 2 2 2 2 2 2 2 1 1 2 2 2 2 2 1 1 2 2 2 1 2 2 2 2 2 2 A 2 1 2 1 2 2 2 2 2 2 1 2 1 2 1 2 2 2 2 2 A A A A A
Connecticut                       7   59         153              1        270   8  -1 1 2 2 2     904050 475.7395356     2 1 1 1 C 1 1 1 1 C C 1 4 4 4 4 3 4 4 A 2 2 2 2 2 2 2 2 2 2 2 1 1 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1 2 2 2 2 2 2 2 2 2 2 2 A 1 2 2 1 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2
Florida                          10   61         156              0       1927  12   9 3 2 1 3    1200180  94.1094571     215 A A A A A A A A A A A A A A A A A A A 2 2 1 1 1 2 2 2 1 1 1 1 1 2 1 2 1 2 1 1 2 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 1 1 1 1 2 2 2 2 2 2 2 2 2 2 1 2 1 1 1 2 2 1 1 1 1 1 C
Florida                          10   61         157              0        752   5  -1 3 2 1 1    1200180 342.1568349     250 A A A A A A A A A A A A A A A A A A A 2 2 2 2 2 2 2 2 2 2 1 1 1 1 2 2 2 2 1 1 2 2 2 2 1 2 2 2 1 1 1 2 1 2 2 2 1 2 2 1 1 1 1 1 2 1 1 2 1 1 1 2 1 2 1 2 1 1 1 2 2 2 A A A A A
Florida                          10   61         158              0       1306   8   6 3 2 1 2    1200180 140.4179618     2 2 A A A A A A A A A A A A A A A A A A A 2 2 2 2 2 2 2 2 1 1 2 1 1 1 1 2 2 2 2 2 2 1 2 2 2 2 1 2 1 1 1 2 2 2 1 2 2 2 2 2 1 2 1 2 2 2 2 2 2 2 2 2 1 2 1 1 1 2 2 2 1 1 3 1 2 2 2
Florida                          10   61         159              0        445   8   6 3 2 1 2    1200180 140.4179618     218 A A A A A A A A A A A A A A A A A A A C C C 2 2 2 2 2 C 2 1 1 1 1 1 C 2 1 C C C C C C 2 2 2 C 2 1 1 C 2 1 1 1 1 1 1 1 1 1 1 1 2 1 2 C 1 C 1 1 1 1 1 1 1 1 1 1 1 1 2 2 1 1 1
Florida                          10   61         160              0        814   5  -1 3 2 1 1    1200180 342.1568349     250 A A A A A A A A A A A A A A A A A A A 2 2 2 2 2 2 2 2 1 2 1 2 1 1 1 2 2 2 1 1 2 1 1 1 2 2 1 1 1 1 1 1 1 2 2 2 2 2 1 2 2 1 1 1 1 1 1 2 1 1 1 2 1 2 1 1 1 2 2 2 1 1 1 1 2 2 1
Florida                          10   61         161              0       2694  12   9 3 2 1 3    1200180  94.1094571     1 1 A A A A A A A A A A A A A A A A A A A 2 1 1 1 1 2 2 2 1 2 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 1 2 1 1 1 1 2 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 A A A A A
Florida                          10   62         162              0       1215  12   9 3 4 1 3    1200990 131.7030472     215 A A A A A A A A A A A A A A A A A A A 2 2 2 2 2 2 2 2 1 2 1 1 1 1 1 1 2 1 2 2 2 1 2 2 2 2 1 2 1 1 1 1 1 1 1 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 2 2 1 2 1 1 1 2 1 2 A A A A A
Florida                          10   62         164              0       1117   8   6 3 4 1 2    1200990 137.8701936     250 A A A A A A A A A A A A A A A A A A A 2 1 1 1 1 1 2 2 1 1 1 1 1 2 2 1 2 1 1 1 1 1 1 1 2 2 1 1 1 1 1 1 1 1 1 2 1 2 2 1 1 1 2 2 2 2 2 2 1 1 2 1 1 1 1 2 1 2 1 2 2 2 A A A A A
Florida                          10   63         165              1       1664   8   0 3 2 1 2    1200810 150.5254889     215 A A A A A A A A A A A A A A A A A A A 2 2 2 1 2 2 2 2 2 2 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 1 2 1 1 1 2 2 C 2 2 2 2 2 C C 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 2 1 2 2 2
Florida                          10   63         166              0        120   8   6 3 2 1 2    1200810 150.5254889     2 2 A A A A A A A A A A A A A A A A A A A 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 2 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 1 2 2 2 2 2 C 2 1 2 2 2 2 1 3 2 2 2 2
Florida                          10   64         168              1        457  12   6 3 4 1 3    1200990 131.7030472     1 1 A A A A A A A A A A A A A A A A A A A 1 2 2 2 2 2 2 2 1 1 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 3 3
Florida                          10   65         169              0        804   8   6 3 3 1 2    1201350 190.8576694     2 4 A A A A A A A A A A A A A A A A A A A 2 2 2 1 2 2 2 2 1 2 2 2 2 1 1 2 2 2 2 2 1 1 2 2 C C 1 2 1 1 2 2 C 1 1 1 2 2 2 2 1 1 1 2 2 2 2 2 2 2 2 2 1 2 1 1 1 2 1 2 1 1 2 1 1 2 1
Florida                          10   65         171              1        797  12   6 3 3 1 2    1201350 312.8814252     2 7 A A A A A A A A A A A A A A A A A A A 2 2 2 2 2 2 2 2 1 1 2 1 2 2 2 1 2 2 2 2 1 1 1 2 2 1 1 2 1 1 1 2 1 1 1 1 1 2 2 2 2 1 2 2 1 1 2 1 1 2 2 1 1 2 1 2 1 2 2 2 2 1 1 1 1 1 1
Florida                          10   65         172              0        586   2  -1 3 3 1 1    1201350 325.3955102     2 7 A A A A A A A A A A A A A A A A A A A 2 1 1 1 1 2 1 2 1 1 2 1 1 1 1 1 2 2 2 1 1 1 1 2 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 2 2 1 2 1 1 2 2 2 1 1 1 2 1 2 1 1 1 2 2 1 2 1 1 1 1 1 1
Florida                          10   66         174              1        114   8   0 3 2 1 2    1201500 130.2263658     2 1 A A A A A A A A A A A A A A A A A A A 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 A A A A A
Florida                          10   66         176              0        565   5   0 3 2 1 1    1201500 326.5047428     250 A A A A A A A A A A A A A A A A A A A 2 1 1 1 1 2 1 1 1 2 1 1 1 1 1 1 2 1 1 1 1 2 2 2 1 2 2 2 1 1 2 1 2 2 2 2 2 2 1 2 2 1 2 2 2 2 2 2 1 2 2 2 2 2 1 2 1 1 2 1 2 1 3 1 C C 2
Florida                          10   66         178              0        713   8   6 3 2 1 2    1201500 130.2263658     2 3 A A A A A A A A A A A A A A A A A A A 2 2 2 2 2 2 2 2 1 1 1 1 2 2 2 2 2 1 2 2 1 2 2 2 2 2 1 2 1 1 1 2 1 1 2 1 2 2 1 2 1 1 2 2 2 2 1 2 2 2 2 2 1 1 2 2 1 2 2 2 1 1 1 2 1 2 1
Florida                          10   66         179              0       1259  12   9 3 2 1 3    1201500 108.3249407     150 A A A A A A A A A A A A A A A A A A A 1 2 1 1 2 2 2 2 2 2 1 1 1 1 1 2 2 1 2 2 2 2 2 1 2 2 1 2 2 1 1 1 1 2 2 2 2 2 2 2 2 1 2 2 1 2 1 1 1 1 1 2 2 2 1 1 1 2 1 2 2 1 3 3 3 1 3
Florida                          10   67         180              1        697   8   0 3 1 1 2    1201770 302.3772723     250 A A A A A A A A A A A A A A A A A A A 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 2 2 2 2 2 2 2 C 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 A A A A A
Florida                          10   67         181              0        676   5  -1 3 1 1 1    1201770 382.1259142     2 8 A A A A A A A A A A A A A A A A A A A 2 1 1 1 1 1 1 1 1 1 2 1 C 1 1 1 1 C C 1 1 1 1 C C 2 1 2 1 C 1 1 1 1 C 1 2 2 2 1 2 1 1 C 2 2 1 1 C 1 1 2 1 2 1 2 1 1 1 2 2 1 3 1 1 2 1
Florida                          10   67         182              1       1763  12   6 3 1 1 3    1201770  76.9855375     116 A A A A A A A A A A A A A A A A A A A 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 1 1 2 2 1 2 C 2 2 2 1 2 2 1 1 1 2 2 2 2 2 1 2 2 1 2 2 2 1 1 1 1 1 1 1 2 1 2 1
Florida                          10   67         183              0       1996  12   9 3 1 1 3    1201770  76.9855375     2 3 A A A A A A A A A A A A A A A A A A A 2 2 2 2 2 2 2 2 1 1 1 1 2 2 1 C 2 1 2 1 1 1 2 1 2 2 1 2 1 1 1 2 1 2 2 2 1 2 2 1 2 1 1 C 1 1 2 2 1 1 1 2 1 2 2 1 1 C 1 1 1 1 1 1 C 2 1
Florida                          10   67         184              1       1353   8   0 3 1 1 1    1201770 382.1259142     2 7 A A A A A A A A A A A A A A A A A A A 2 1 2 2 2 1 2 2 1 2 1 1 2 1 1 2 2 2 2 2 1 2 2 2 2 2 1 2 1 1 2 2 2 1 1 2 2 2 2 2 2 1 2 2 2 2 1 2 1 1 1 2 1 2 1 2 1 2 2 2 2 1 3 1 1 2 2
Florida                          10   68         185              1        690   8  -1 3 1 2 2    1201770 270.1139970     2 2 1 1 1 1 1 1 C C 2 1 4 4 4 4 3 4 4 A 2 1 1 1 1 2 2 2 2 1 2 1 1 1 1 1 1 2 1 2 2 2 2 2 2 2 2 2 2 1 1 2 1 2 2 2 1 2 2 2 2 2 A 2 2 2 2 2 2 1 2 2 2 1 2 2 2 1 2 2 2 1 2 A A A A A
Florida                          10   69         186              1        500   8  -1 3 2 2 1    1200810 580.0289271     215 1 1 1 1 1 1 1 2 1 1 C 4 4 4 C C C C 2 2 2 2 2 2 2 2 2 2 2 C 1 1 1 1 2 2 C 2 2 2 1 2 2 2 2 1 2 1 2 1 2 2 2 2 2 2 2 2 2 2 A 2 2 2 2 2 2 2 2 2 2 1 2 1 2 1 1 2 2 2 2 A A A A A
Florida                          10   70         188              1        211  12   0 3 2 3 3    1200810 215.6825037     2 3 2 A A A A A A A A C 4 4 4 4 3 4 4 A 3 2 2 2 2 2 2 2 2 2 2 2 1 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 A 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 A A A A A
Florida                          10   70         190              1        275  12  -1 3 2 3 3    1200810 215.6825037     2 1 2 A A A A A A A A 1 4 4 4 4 3 3 4 5 2 2 2 2 2 2 2 2 2 1 2 1 1 1 1 1 2 2 1 2 2 2 2 1 2 1 2 1 2 2 1 2 2 2 2 2 2 2 2 2 2 2 A 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 A A A A A
Georgia                          11   71         191              0       1182  12   9 3 2 1 3    1301230  95.9672328     250 A A A A A A A A A A A A A A A A A A A 1 2 2 2 2 2 2 2 1 1 1 1 1 1 1 2 2 2 2 2 2 1 2 1 1 1 1 2 1 1 2 2 1 2 2 2 2 2 2 2 2 1 1 1 1 1 2 1 1 2 1 2 1 2 1 2 1 1 2 2 1 2 A A A A A
Georgia                          11   71         192              0        683   8   6 3 2 1 2    1301230 148.5827607     1 1 A A A A A A A A A A A A A A A A A A A 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 2 2 2 C C C C C C C C C C C C C C C C C C C C C C C C C C C C 2 A A A A A
Georgia                          11   71         193              0        654   5  -1 3 2 1 1    1301230 323.0071968     216 A A A A A A A A A A A A A A A A A A A 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 A A A A A
Georgia                          11   71         194              0       1819  12   9 3 2 1 3    1301230  95.9672328     250 A A A A A A A A A A A A A A A A A A A 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 1 2 2 2 2 2 1 2 2 2 2 2 1 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 1 2 2 2 1 1 2 2 2 2 A A A A A
Georgia                          11   71         195              0        838   8   6 3 2 1 2    1301230 148.5827607     250 A A A A A A A A A A A A A A A A A A A 2 2 2 1 1 2 2 2 2 2 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 2 2 1 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 A A A A A
Georgia                          11   72         197              0       1279  12  10 3 4 1 3    1305370  92.0000082     250 A A A A A A A A A A A A A A A A A A A 2 1 1 1 1 2 2 2 1 2 1 1 1 1 1 2 2 2 1 2 2 2 2 1 2 2 1 1 1 1 2 1 1 1 1 2 2 2 2 1 1 1 2 1 1 1 2 2 1 1 2 2 1 2 1 1 1 1 C 2 1 2 A A A A A
Georgia                          11   72         198              0        623   8   6 3 4 1 2    1305370 144.4620214     215 A A A A A A A A A A A A A A A A A A A 2 2 2 1 2 2 2 2 1 2 1 1 1 1 1 2 2 2 2 1 2 2 2 2 2 2 1 2 2 1 2 2 1 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 1 1 2 1 2 1 1 1 1 1 2 1 1 1 1 1 2 1
Georgia                          11   72         199              0        798   8   6 3 4 1 2    1305370 144.4620214     215 A A A A A A A A A A A A A A A A A A A 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1 2 2 2 2 2 2 2 2 2 1 1 2 2 1 2 2 2 2 2 2 2 2 1 2 1 2 1 1 2 2 1 1 1 2 3 2 2
Georgia                          11   73         200              0       1522  12   9 3 4 1 3    1303540 105.1722192     215 A A A A A A A A A A A A A A A A A A A 2 1 1 1 2 2 2 2 2 2 1 1 1 1 1 1 2 2 1 1 2 1 2 2 2 2 1 1 2 2 1 2 2 C C C C C C C C C C C C C C C C C C C C C C C C C C C C 2 A A A A A
Georgia                          11   74         201              1        714  12   6 3 4 1 2    1303540 170.6503951     215 A A A A A A A A A A A A A A A A A A A 2 1 1 1 1 2 2 2 1 2 1 1 1 1 1 2 2 1 2 2 2 2 2 2 2 2 1 2 1 1 1 1 2 1 2 2 2 2 1 2 2 1 2 2 2 2 2 2 1 2 2 1 1 2 1 2 1 1 1 2 2 1 3 1 3 1 1
Georgia                          11   75         202              0       1165  12   9 3 4 1 3    1305370  92.0000082     2 1 A A A A A A A A A A A A A A A A A A A 2 2 2 2 2 2 2 2 2 2 2 1 2 1 1 2 2 2 2 2 2 2 2 1 2 2 1 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 1 2 1 2 1 1 2 2 2 2 A A A A A
Georgia                          11   75         203              0        427   5  -1 3 4 1 1    1305370 382.7033189     2 1 A A A A A A A A A A A A A A A A A A A 2 2 2 1 2 2 2 2 2 2 1 1 1 1 1 2 2 1 1 2 2 2 2 2 2 2 1 2 1 1 2 1 1 2 2 2 2 2 2 2 2 1 2 1 2 2 1 2 1 1 2 2 1 2 1 2 1 1 1 2 1 2 A A A A A
Georgia                          11   75         204              0        549   5  -1 3 4 1 1    1305370 382.7033189     215 A A A A A A A A A A A A A A A A A A A 2 2 2 1 2 2 2 2 2 2 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1 C 2 1 2 2 2 2 2 2 2 2 1 2 1 2 2 2 2 1 1 2 2 1 2 1 2 1 1 2 2 2 2 A A A A A
Georgia                          11   76         208              1        130   8   1 3 4 3 2    1303540 198.8865947     215 1 1 1 1 1 1 1 1 C 1 4 2 4 3 3 4 4 A 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 2 2 C 1 C C 1 1 1 2 2 2 2 1 1 2 1 2 2 2 2 2 2 2 2 2 A 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 A A A A A
Hawaii                           12   77         210              1        272   9   0 4 2 1 2    1500030 195.1674640     2 6 A A A A A A A A A A A A A A A A A A A 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 2 2 1 2 2 2 2 1 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 1 2 2 2 2 2 2 2 A A A A A
Hawaii                           12   78         211              1        263   9   0 4 2 1 2    1500030 195.1674640     2 1 A A A A A A A A A A A A A A A A A A A 2 2 2 2 2 2 2 2 2 2 1 1 2 1 1 2 2 1 2 2 2 2 2 2 2 2 1 2 1 1 2 2 1 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 1 1 2 1 1 2 1 2 2 2 2 2 2 2 A A A A A
Hawaii                           12   79         212              0        240   5  -1 4 2 1 1    1500030 392.1486913     2 3 A A A A A A A A A A A A A A A A A A A 2 2 2 2 2 2 2 2 2 2 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 1 1 2 2 2 2 2 2 2 2 2 2 2 2 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 A A A A A
Hawaii                           12   81         214              1        325  12  -1 4 2 3 3    1500030 258.2475218     250 1 1 1 1 1 1 1 1 1 1 4 4 4 4 2 2 4 5 2 2 2 2 2 2 2 2 2 2 2 1 1 2 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 2 2 2 2 2 2 2 2 2 2 2 A 2 2 2 2 2 1 2 2 2 1 1 2 1 2 1 2 2 2 2 2 A A A A A
Idaho                            13   82         215              0       1564  12   9 4 1 1 3    1600780 107.6652090     1 C A A A A A A A A A A A A A A A A A A A 2 2 2 2 2 2 2 2 2 1 1 2 1 1 1 2 2 2 2 2 2 1 2 2 2 2 1 1 1 1 1 C 1 2 1 2 2 2 2 2 2 2 1 2 2 2 2 2 2 1 1 2 2 1 1 2 1 2 2 2 2 2 A A A A A
Idaho                            13   83         219              1        200   8  -1 4 1 2 2    1600780 244.2462482     250 1 1 1 1 1 1 C C C 1 4 4 4 4 3 4 4 A 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 A 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 A A A A A
Illinois                         14   85         221              0        312  12   9 2 4 1 3    1737470 149.4988646     215 A A A A A A A A A A A A A A A A A A A 2 2 2 1 2 2 2 2 2 2 1 1 1 1 1 2 2 C 1 1 2 2 2 2 2 2 1 2 2 1 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 1 1 2 1 2 1 2 2 1 2 2 A A A A A
Illinois                         14   88         225              1        597   8   0 2 1 1 2    1714820 322.6567405     2 1 A A A A A A A A A A A A A A A A A A A 2 1 1 1 1 2 2 2 1 2 2 1 1 1 1 2 2 1 1 1 2 2 2 2 2 2 2 2 1 1 2 1 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 1 1 2 2 2 1 2 2 1 1 2 A A A A A
Illinois                         14   88         226              1        217   8   0 2 1 1 2    1714820 322.6567405     2 1 A A A A A A A A A A A A A A A A A A A 2 1 1 1 1 2 2 2 2 1 2 1 1 2 2 1 2 1 1 2 2 2 2 2 2 2 2 2 1 1 1 1 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 1 2 1 2 2 1 2 2 1 2 1 1 1 1 1 2
Illinois                         14   88         227              1        752   8  -1 2 1 1 1    1714820 323.6838392     2 2 A A A A A A A A A A A A A A A A A A A 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 A A A A A
Illinois                         14   88         228              1        499   8  -1 2 1 1 1    1714820 323.6838392     2 1 A A A A A A A A A A A A A A A A A A A 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 A A A A A A A A A A A A A A A A A A A A A A A A A A A A 2 A A A A A
Illinois                         14   88         229              0        427  12   9 2 1 1 3    1714820  54.1561525     250 A A A A A A A A A A A A A A A A A A A 2 2 2 2 2 2 2 2 2 2 1 1 1 1 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1 2 2 2 2 2 2 2 1 1 1 2 1 2 2 2 2 1 1 1 1 2 1 2 1 1 2 1 1 2 A A A A A
Illinois                         14   88         230              1        350  12   6 2 1 1 3    1714820  54.1561525     2 3 A A A A A A A A A A A A A A A A A A A 2 1 1 1 1 2 2 2 1 1 2 1 2 1 1 2 2 2 1 1 2 2 1 1 1 2 2 2 1 1 1 2 1 1 2 2 2 2 2 2 2 1 1 2 1 2 2 2 2 1 1 2 1 2 1 2 2 2 2 2 1 2 A A A A A
Illinois                         14   89         231              0        466   6   5 2 2 1 2    1741820 200.0471763     250 A A A A A A A A A A A A A A A A A A A 1 1 1 1 1 2 2 2 1 1 2 1 1 1 2 1 2 1 1 1 1 1 1 1 2 2 1 1 1 1 1 1 2 2 1 2 2 2 2 2 2 1 1 2 1 1 2 1 2 1 1 2 1 2 1 2 1 2 1 2 1 1 1 1 1 2 1
Illinois                         14   89         232              0        583   2  -1 2 2 1 1    1741820 320.0481600     2 1 A A A A A A A A A A A A A A A A A A A 1 1 1 1 1 2 2 2 1 1 2 1 1 1 1 1 2 2 2 1 2 1 1 1 2 2 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 1 1 2 2 2 2 2 2 1 2 2 2 2 1 2 1 2 2 2 1 2 A A A A A
Illinois                         14   90         233              0       2588  12   9 2 2 1 3    1741820  59.9051922     215 A A A A A A A A A A A A A A A A A A A 2 2 1 1 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 C 1 2 2 2 2 2 2 2 2 2 1 1 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 A A A A A
Illinois                         14   90         234              0       2338  12   9 2 2 1 3    1741820  59.9051922     2 2 A A A A A A A A A A A A A A A A A A A 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 1 1 2 1 1 1 2 2 2 2 1 1 1 1 2 2 2 2 2 2 1 2 2 1 1 1 1 2 2 2 2 2 1 2 1 2 2 2 1 1 2 2 1 1 2 2 2 2 2
Illinois                         14   91         235              1        361  12   6 2 3 1 3    1738130 356.5420095     2 1 A A A A A A A A A A A A A A A A A A A 2 2 2 2 2 2 2 2 2 2 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 1 2 1 2 1 1 1 2 2 2 A A A A A
